assembly,seed,clusterer,seqtype,combo,n_original_genes,n_genes_kept,n_genes_deleted,deleted_pct
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,mmseqs2,aa,mmseqs2/aa,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,panta,aa,panta/aa,4881,4849,32,0.6556033599672199
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.1,aa,connected_components_t0.1/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.2,aa,connected_components_t0.2/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.3,aa,connected_components_t0.3/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.4,aa,connected_components_t0.4/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.5,aa,connected_components_t0.5/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.6,aa,connected_components_t0.6/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,connected_components_t0.7,aa,connected_components_t0.7/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,hdbscan_dist,aa,hdbscan_dist/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,hdbscan_tsne,aa,hdbscan_tsne/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,hdbscan_umap,aa,hdbscan_umap/aa,4881,5306,-425,-8.707232124564639
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,cdhit,nt,cdhit/nt,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,60207,mmseqs2,nt,mmseqs2/nt,4881,4881,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,panx,aa,panx/aa,4730,4638,92,1.945031712473573
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,cdhit,aa,cdhit/aa,4730,4730,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,diamond,aa,diamond/aa,4730,4730,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.1,nt,connected_components_t0.1/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.2,nt,connected_components_t0.2/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.3,nt,connected_components_t0.3/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.4,nt,connected_components_t0.4/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.5,nt,connected_components_t0.5/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.6,nt,connected_components_t0.6/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.7,nt,connected_components_t0.7/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,hdbscan_dist,nt,hdbscan_dist/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,hdbscan_tsne,nt,hdbscan_tsne/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,hdbscan_umap,nt,hdbscan_umap/nt,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,ppanggolin,aa,ppanggolin/aa,4730,4730,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,panaroo,aa,panaroo/aa,4730,4730,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,embed_hdbscan_raw,aa,embed_hdbscan_raw/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,embed_hdbscan_tsne,aa,embed_hdbscan_tsne/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,embed_hdbscan_umap,aa,embed_hdbscan_umap/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,mmseqs2,aa,mmseqs2/aa,4730,4730,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,panta,aa,panta/aa,4730,4703,27,0.5708245243128964
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.1,aa,connected_components_t0.1/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.2,aa,connected_components_t0.2/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.3,aa,connected_components_t0.3/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.4,aa,connected_components_t0.4/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.5,aa,connected_components_t0.5/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.6,aa,connected_components_t0.6/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,connected_components_t0.7,aa,connected_components_t0.7/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,hdbscan_dist,aa,hdbscan_dist/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,hdbscan_tsne,aa,hdbscan_tsne/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,hdbscan_umap,aa,hdbscan_umap/aa,4730,5330,-600,-12.684989429175475
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,cdhit,nt,cdhit/nt,4730,4730,0,0.0
PROKKA_06122025__gr_1e-12_lr_1e-12_mu_1e-14,62092,mmseqs2,nt,mmseqs2/nt,4730,4730,0,0.0
