method,combo,cluster_rank,strains_in_cluster,total_strains
Diamond (AA),diamond/aa,694,50,50
Diamond (AA),diamond/aa,695,50,50
Diamond (AA),diamond/aa,696,50,50
Diamond (AA),diamond/aa,697,50,50
Diamond (AA),diamond/aa,698,50,50
Diamond (AA),diamond/aa,699,50,50
Diamond (AA),diamond/aa,700,50,50
Diamond (AA),diamond/aa,701,50,50
Diamond (AA),diamond/aa,702,50,50
Diamond (AA),diamond/aa,703,50,50
Diamond (AA),diamond/aa,704,50,50
Diamond (AA),diamond/aa,705,50,50
Diamond (AA),diamond/aa,706,50,50
Diamond (AA),diamond/aa,707,50,50
Diamond (AA),diamond/aa,708,50,50
Diamond (AA),diamond/aa,709,50,50
Diamond (AA),diamond/aa,710,50,50
Diamond (AA),diamond/aa,711,50,50
Diamond (AA),diamond/aa,712,50,50
Diamond (AA),diamond/aa,713,50,50
Diamond (AA),diamond/aa,714,50,50
Diamond (AA),diamond/aa,715,50,50
Diamond (AA),diamond/aa,716,50,50
Diamond (AA),diamond/aa,717,50,50
Diamond (AA),diamond/aa,718,50,50
Diamond (AA),diamond/aa,719,50,50
Diamond (AA),diamond/aa,720,50,50
Diamond (AA),diamond/aa,721,50,50
Diamond (AA),diamond/aa,722,50,50
Diamond (AA),diamond/aa,723,50,50
Diamond (AA),diamond/aa,724,50,50
Diamond (AA),diamond/aa,725,50,50
Diamond (AA),diamond/aa,726,50,50
Diamond (AA),diamond/aa,727,50,50
Diamond (AA),diamond/aa,728,50,50
Diamond (AA),diamond/aa,729,50,50
Diamond (AA),diamond/aa,730,50,50
Diamond (AA),diamond/aa,731,50,50
Diamond (AA),diamond/aa,732,50,50
Diamond (AA),diamond/aa,733,50,50
Diamond (AA),diamond/aa,734,50,50
Diamond (AA),diamond/aa,735,50,50
Diamond (AA),diamond/aa,736,50,50
Diamond (AA),diamond/aa,737,50,50
Diamond (AA),diamond/aa,738,50,50
Diamond (AA),diamond/aa,739,50,50
Diamond (AA),diamond/aa,740,50,50
Diamond (AA),diamond/aa,741,50,50
Diamond (AA),diamond/aa,742,50,50
Diamond (AA),diamond/aa,743,50,50
Diamond (AA),diamond/aa,744,50,50
Diamond (AA),diamond/aa,745,50,50
Diamond (AA),diamond/aa,746,50,50
Diamond (AA),diamond/aa,747,50,50
Diamond (AA),diamond/aa,748,50,50
Diamond (AA),diamond/aa,749,50,50
Diamond (AA),diamond/aa,750,50,50
Diamond (AA),diamond/aa,751,50,50
Diamond (AA),diamond/aa,752,50,50
Diamond (AA),diamond/aa,753,50,50
Diamond (AA),diamond/aa,754,50,50
Diamond (AA),diamond/aa,755,50,50
Diamond (AA),diamond/aa,756,50,50
Diamond (AA),diamond/aa,757,50,50
Diamond (AA),diamond/aa,758,50,50
Diamond (AA),diamond/aa,759,50,50
Diamond (AA),diamond/aa,760,50,50
Diamond (AA),diamond/aa,761,50,50
Diamond (AA),diamond/aa,762,50,50
Diamond (AA),diamond/aa,763,50,50
Diamond (AA),diamond/aa,764,50,50
Diamond (AA),diamond/aa,765,50,50
Diamond (AA),diamond/aa,766,50,50
Diamond (AA),diamond/aa,767,50,50
Diamond (AA),diamond/aa,768,50,50
Diamond (AA),diamond/aa,769,50,50
Diamond (AA),diamond/aa,770,50,50
Diamond (AA),diamond/aa,771,50,50
Diamond (AA),diamond/aa,772,50,50
Diamond (AA),diamond/aa,773,50,50
Diamond (AA),diamond/aa,774,50,50
Diamond (AA),diamond/aa,775,50,50
Diamond (AA),diamond/aa,776,50,50
Diamond (AA),diamond/aa,777,50,50
Diamond (AA),diamond/aa,778,50,50
Diamond (AA),diamond/aa,779,50,50
Diamond (AA),diamond/aa,780,50,50
Diamond (AA),diamond/aa,781,50,50
Diamond (AA),diamond/aa,782,50,50
Diamond (AA),diamond/aa,783,50,50
Diamond (AA),diamond/aa,784,50,50
Diamond (AA),diamond/aa,785,50,50
Diamond (AA),diamond/aa,786,50,50
Diamond (AA),diamond/aa,787,50,50
Diamond (AA),diamond/aa,788,50,50
Diamond (AA),diamond/aa,789,50,50
Diamond (AA),diamond/aa,790,50,50
Diamond (AA),diamond/aa,791,50,50
Diamond (AA),diamond/aa,792,50,50
Diamond (AA),diamond/aa,793,50,50
Diamond (AA),diamond/aa,794,50,50
Diamond (AA),diamond/aa,795,50,50
Diamond (AA),diamond/aa,796,50,50
Diamond (AA),diamond/aa,797,50,50
Diamond (AA),diamond/aa,798,50,50
Diamond (AA),diamond/aa,799,50,50
Diamond (AA),diamond/aa,800,50,50
Diamond (AA),diamond/aa,801,50,50
Diamond (AA),diamond/aa,802,50,50
Diamond (AA),diamond/aa,803,50,50
Diamond (AA),diamond/aa,804,50,50
Diamond (AA),diamond/aa,805,50,50
Diamond (AA),diamond/aa,806,50,50
Diamond (AA),diamond/aa,807,50,50
Diamond (AA),diamond/aa,808,50,50
Diamond (AA),diamond/aa,809,50,50
Diamond (AA),diamond/aa,810,50,50
Diamond (AA),diamond/aa,811,50,50
Diamond (AA),diamond/aa,812,50,50
Diamond (AA),diamond/aa,813,50,50
Diamond (AA),diamond/aa,814,50,50
Diamond (AA),diamond/aa,815,50,50
Diamond (AA),diamond/aa,816,50,50
Diamond (AA),diamond/aa,817,50,50
Diamond (AA),diamond/aa,818,50,50
Diamond (AA),diamond/aa,819,50,50
Diamond (AA),diamond/aa,820,50,50
Diamond (AA),diamond/aa,821,50,50
Diamond (AA),diamond/aa,822,50,50
Diamond (AA),diamond/aa,823,50,50
Diamond (AA),diamond/aa,824,50,50
Diamond (AA),diamond/aa,825,50,50
Diamond (AA),diamond/aa,826,50,50
Diamond (AA),diamond/aa,827,50,50
Diamond (AA),diamond/aa,828,50,50
Diamond (AA),diamond/aa,829,50,50
Diamond (AA),diamond/aa,830,50,50
Diamond (AA),diamond/aa,831,50,50
Diamond (AA),diamond/aa,832,50,50
Diamond (AA),diamond/aa,833,50,50
Diamond (AA),diamond/aa,834,50,50
Diamond (AA),diamond/aa,835,50,50
Diamond (AA),diamond/aa,836,50,50
Diamond (AA),diamond/aa,837,50,50
Diamond (AA),diamond/aa,838,50,50
Diamond (AA),diamond/aa,839,50,50
Diamond (AA),diamond/aa,840,50,50
Diamond (AA),diamond/aa,841,50,50
Diamond (AA),diamond/aa,842,50,50
Diamond (AA),diamond/aa,843,50,50
Diamond (AA),diamond/aa,844,50,50
Diamond (AA),diamond/aa,845,50,50
Diamond (AA),diamond/aa,846,50,50
Diamond (AA),diamond/aa,847,50,50
Diamond (AA),diamond/aa,848,50,50
Diamond (AA),diamond/aa,849,50,50
Diamond (AA),diamond/aa,850,50,50
Diamond (AA),diamond/aa,851,50,50
Diamond (AA),diamond/aa,852,50,50
Diamond (AA),diamond/aa,853,50,50
Diamond (AA),diamond/aa,854,50,50
Diamond (AA),diamond/aa,855,50,50
Diamond (AA),diamond/aa,856,50,50
Diamond (AA),diamond/aa,857,50,50
Diamond (AA),diamond/aa,858,50,50
Diamond (AA),diamond/aa,859,50,50
Diamond (AA),diamond/aa,860,50,50
Diamond (AA),diamond/aa,861,50,50
Diamond (AA),diamond/aa,862,50,50
Diamond (AA),diamond/aa,863,50,50
Diamond (AA),diamond/aa,864,50,50
Diamond (AA),diamond/aa,865,50,50
Diamond (AA),diamond/aa,866,50,50
Diamond (AA),diamond/aa,867,50,50
Diamond (AA),diamond/aa,868,50,50
Diamond (AA),diamond/aa,869,50,50
Diamond (AA),diamond/aa,870,50,50
Diamond (AA),diamond/aa,871,50,50
Diamond (AA),diamond/aa,872,50,50
Diamond (AA),diamond/aa,873,50,50
Diamond (AA),diamond/aa,874,50,50
Diamond (AA),diamond/aa,875,50,50
Diamond (AA),diamond/aa,876,50,50
Diamond (AA),diamond/aa,877,50,50
Diamond (AA),diamond/aa,878,50,50
Diamond (AA),diamond/aa,879,50,50
Diamond (AA),diamond/aa,880,50,50
Diamond (AA),diamond/aa,881,50,50
Diamond (AA),diamond/aa,882,50,50
Diamond (AA),diamond/aa,883,50,50
Diamond (AA),diamond/aa,884,50,50
Diamond (AA),diamond/aa,885,50,50
Diamond (AA),diamond/aa,886,50,50
Diamond (AA),diamond/aa,887,50,50
Diamond (AA),diamond/aa,888,50,50
Diamond (AA),diamond/aa,889,50,50
Diamond (AA),diamond/aa,890,50,50
Diamond (AA),diamond/aa,891,50,50
Diamond (AA),diamond/aa,892,50,50
Diamond (AA),diamond/aa,893,50,50
Diamond (AA),diamond/aa,894,50,50
Diamond (AA),diamond/aa,895,50,50
Diamond (AA),diamond/aa,896,50,50
Diamond (AA),diamond/aa,897,50,50
Diamond (AA),diamond/aa,898,50,50
Diamond (AA),diamond/aa,899,50,50
Diamond (AA),diamond/aa,900,50,50
Diamond (AA),diamond/aa,901,50,50
Diamond (AA),diamond/aa,902,50,50
Diamond (AA),diamond/aa,903,50,50
Diamond (AA),diamond/aa,904,50,50
Diamond (AA),diamond/aa,905,50,50
Diamond (AA),diamond/aa,906,50,50
Diamond (AA),diamond/aa,907,50,50
Diamond (AA),diamond/aa,908,50,50
Diamond (AA),diamond/aa,909,50,50
Diamond (AA),diamond/aa,910,50,50
Diamond (AA),diamond/aa,911,50,50
Diamond (AA),diamond/aa,912,50,50
Diamond (AA),diamond/aa,913,50,50
Diamond (AA),diamond/aa,914,50,50
Diamond (AA),diamond/aa,915,50,50
Diamond (AA),diamond/aa,916,50,50
Diamond (AA),diamond/aa,917,50,50
Diamond (AA),diamond/aa,918,50,50
Diamond (AA),diamond/aa,919,50,50
Diamond (AA),diamond/aa,920,50,50
Diamond (AA),diamond/aa,921,50,50
Diamond (AA),diamond/aa,922,50,50
Diamond (AA),diamond/aa,923,50,50
Diamond (AA),diamond/aa,924,50,50
Diamond (AA),diamond/aa,925,50,50
Diamond (AA),diamond/aa,926,50,50
Diamond (AA),diamond/aa,927,50,50
Diamond (AA),diamond/aa,928,50,50
Diamond (AA),diamond/aa,929,50,50
Diamond (AA),diamond/aa,930,50,50
Diamond (AA),diamond/aa,931,50,50
Diamond (AA),diamond/aa,932,50,50
Diamond (AA),diamond/aa,933,50,50
Diamond (AA),diamond/aa,934,50,50
Diamond (AA),diamond/aa,935,50,50
Diamond (AA),diamond/aa,936,50,50
Diamond (AA),diamond/aa,937,50,50
Diamond (AA),diamond/aa,938,50,50
Diamond (AA),diamond/aa,939,50,50
Diamond (AA),diamond/aa,940,50,50
Diamond (AA),diamond/aa,941,50,50
Diamond (AA),diamond/aa,942,50,50
Diamond (AA),diamond/aa,943,50,50
Diamond (AA),diamond/aa,944,50,50
Diamond (AA),diamond/aa,945,50,50
Diamond (AA),diamond/aa,946,50,50
Diamond (AA),diamond/aa,947,50,50
Diamond (AA),diamond/aa,948,50,50
Diamond (AA),diamond/aa,949,50,50
Diamond (AA),diamond/aa,950,50,50
Diamond (AA),diamond/aa,951,50,50
Diamond (AA),diamond/aa,952,50,50
Diamond (AA),diamond/aa,953,50,50
Diamond (AA),diamond/aa,954,50,50
Diamond (AA),diamond/aa,955,50,50
Diamond (AA),diamond/aa,956,50,50
Diamond (AA),diamond/aa,957,50,50
Diamond (AA),diamond/aa,958,50,50
Diamond (AA),diamond/aa,959,50,50
Diamond (AA),diamond/aa,960,50,50
Diamond (AA),diamond/aa,961,50,50
Diamond (AA),diamond/aa,962,50,50
Diamond (AA),diamond/aa,963,50,50
Diamond (AA),diamond/aa,964,50,50
Diamond (AA),diamond/aa,965,50,50
Diamond (AA),diamond/aa,966,50,50
Diamond (AA),diamond/aa,967,50,50
Diamond (AA),diamond/aa,968,50,50
Diamond (AA),diamond/aa,969,50,50
Diamond (AA),diamond/aa,970,50,50
Diamond (AA),diamond/aa,971,50,50
Diamond (AA),diamond/aa,972,50,50
Diamond (AA),diamond/aa,973,50,50
Diamond (AA),diamond/aa,974,50,50
Diamond (AA),diamond/aa,975,50,50
Diamond (AA),diamond/aa,976,50,50
Diamond (AA),diamond/aa,977,50,50
Diamond (AA),diamond/aa,978,50,50
Diamond (AA),diamond/aa,979,50,50
Diamond (AA),diamond/aa,980,50,50
Diamond (AA),diamond/aa,981,50,50
Diamond (AA),diamond/aa,982,50,50
Diamond (AA),diamond/aa,983,50,50
Diamond (AA),diamond/aa,984,50,50
Diamond (AA),diamond/aa,985,50,50
Diamond (AA),diamond/aa,986,50,50
Diamond (AA),diamond/aa,987,50,50
Diamond (AA),diamond/aa,988,50,50
Diamond (AA),diamond/aa,989,50,50
Diamond (AA),diamond/aa,990,50,50
Diamond (AA),diamond/aa,991,50,50
Diamond (AA),diamond/aa,992,50,50
Diamond (AA),diamond/aa,993,50,50
Diamond (AA),diamond/aa,994,50,50
Diamond (AA),diamond/aa,995,50,50
Diamond (AA),diamond/aa,996,50,50
Diamond (AA),diamond/aa,997,50,50
Diamond (AA),diamond/aa,998,50,50
Diamond (AA),diamond/aa,999,50,50
Diamond (AA),diamond/aa,1000,50,50
Diamond (AA),diamond/aa,1001,50,50
Diamond (AA),diamond/aa,1002,50,50
Diamond (AA),diamond/aa,1003,50,50
Diamond (AA),diamond/aa,1004,50,50
Diamond (AA),diamond/aa,1005,50,50
Diamond (AA),diamond/aa,1006,50,50
Diamond (AA),diamond/aa,1007,50,50
Diamond (AA),diamond/aa,1008,50,50
Diamond (AA),diamond/aa,1009,50,50
Diamond (AA),diamond/aa,1010,50,50
Diamond (AA),diamond/aa,1011,50,50
Diamond (AA),diamond/aa,1012,50,50
Diamond (AA),diamond/aa,1013,50,50
Diamond (AA),diamond/aa,1014,50,50
Diamond (AA),diamond/aa,1015,50,50
Diamond (AA),diamond/aa,1016,50,50
Diamond (AA),diamond/aa,1017,50,50
Diamond (AA),diamond/aa,1018,50,50
Diamond (AA),diamond/aa,1019,50,50
Diamond (AA),diamond/aa,1020,50,50
Diamond (AA),diamond/aa,1021,50,50
Diamond (AA),diamond/aa,1022,50,50
Diamond (AA),diamond/aa,1023,50,50
Diamond (AA),diamond/aa,1024,50,50
Diamond (AA),diamond/aa,1025,50,50
Diamond (AA),diamond/aa,1026,50,50
Diamond (AA),diamond/aa,1027,50,50
Diamond (AA),diamond/aa,1028,50,50
Diamond (AA),diamond/aa,1029,50,50
Diamond (AA),diamond/aa,1030,50,50
Diamond (AA),diamond/aa,1031,50,50
Diamond (AA),diamond/aa,1032,50,50
Diamond (AA),diamond/aa,1033,50,50
Diamond (AA),diamond/aa,1034,50,50
Diamond (AA),diamond/aa,1035,50,50
Diamond (AA),diamond/aa,1036,50,50
Diamond (AA),diamond/aa,1037,50,50
Diamond (AA),diamond/aa,1038,50,50
Diamond (AA),diamond/aa,1039,50,50
Diamond (AA),diamond/aa,1040,50,50
Diamond (AA),diamond/aa,1041,50,50
Diamond (AA),diamond/aa,1042,50,50
Diamond (AA),diamond/aa,1043,50,50
Diamond (AA),diamond/aa,1044,50,50
Diamond (AA),diamond/aa,1045,50,50
Diamond (AA),diamond/aa,1046,50,50
Diamond (AA),diamond/aa,1047,50,50
Diamond (AA),diamond/aa,1048,50,50
Diamond (AA),diamond/aa,1049,50,50
Diamond (AA),diamond/aa,1050,50,50
Diamond (AA),diamond/aa,1051,50,50
Diamond (AA),diamond/aa,1052,50,50
Diamond (AA),diamond/aa,1053,50,50
Diamond (AA),diamond/aa,1054,50,50
Diamond (AA),diamond/aa,1055,50,50
Diamond (AA),diamond/aa,1056,50,50
Diamond (AA),diamond/aa,1057,50,50
Diamond (AA),diamond/aa,1058,50,50
Diamond (AA),diamond/aa,1059,50,50
Diamond (AA),diamond/aa,1060,50,50
Diamond (AA),diamond/aa,1061,50,50
Diamond (AA),diamond/aa,1062,50,50
Diamond (AA),diamond/aa,1063,50,50
Diamond (AA),diamond/aa,1064,50,50
Diamond (AA),diamond/aa,1065,50,50
Diamond (AA),diamond/aa,1066,50,50
Diamond (AA),diamond/aa,1067,50,50
Diamond (AA),diamond/aa,1068,50,50
Diamond (AA),diamond/aa,1069,50,50
Diamond (AA),diamond/aa,1070,50,50
Diamond (AA),diamond/aa,1071,50,50
Diamond (AA),diamond/aa,1072,50,50
Diamond (AA),diamond/aa,1073,50,50
Diamond (AA),diamond/aa,1074,50,50
Diamond (AA),diamond/aa,1075,50,50
Diamond (AA),diamond/aa,1076,50,50
Diamond (AA),diamond/aa,1077,50,50
Diamond (AA),diamond/aa,1078,50,50
Diamond (AA),diamond/aa,1079,50,50
Diamond (AA),diamond/aa,1080,50,50
Diamond (AA),diamond/aa,1081,50,50
Diamond (AA),diamond/aa,1082,50,50
Diamond (AA),diamond/aa,1083,50,50
Diamond (AA),diamond/aa,1084,50,50
Diamond (AA),diamond/aa,1085,50,50
Diamond (AA),diamond/aa,1086,50,50
Diamond (AA),diamond/aa,1087,50,50
Diamond (AA),diamond/aa,1088,50,50
Diamond (AA),diamond/aa,1089,50,50
Diamond (AA),diamond/aa,1090,50,50
Diamond (AA),diamond/aa,1091,50,50
Diamond (AA),diamond/aa,1092,50,50
Diamond (AA),diamond/aa,1093,50,50
Diamond (AA),diamond/aa,1094,50,50
Diamond (AA),diamond/aa,1095,50,50
Diamond (AA),diamond/aa,1096,50,50
Diamond (AA),diamond/aa,1097,50,50
Diamond (AA),diamond/aa,1098,50,50
Diamond (AA),diamond/aa,1099,50,50
Diamond (AA),diamond/aa,1100,50,50
Diamond (AA),diamond/aa,1101,50,50
Diamond (AA),diamond/aa,1102,50,50
Diamond (AA),diamond/aa,1103,50,50
Diamond (AA),diamond/aa,1104,50,50
Diamond (AA),diamond/aa,1105,50,50
Diamond (AA),diamond/aa,1106,50,50
Diamond (AA),diamond/aa,1107,50,50
Diamond (AA),diamond/aa,1108,50,50
Diamond (AA),diamond/aa,1109,50,50
Diamond (AA),diamond/aa,1110,50,50
Diamond (AA),diamond/aa,1111,50,50
Diamond (AA),diamond/aa,1112,50,50
Diamond (AA),diamond/aa,1113,50,50
Diamond (AA),diamond/aa,1114,50,50
Diamond (AA),diamond/aa,1115,50,50
Diamond (AA),diamond/aa,1116,50,50
Diamond (AA),diamond/aa,1117,50,50
Diamond (AA),diamond/aa,1118,50,50
Diamond (AA),diamond/aa,1119,50,50
Diamond (AA),diamond/aa,1120,50,50
Diamond (AA),diamond/aa,1121,50,50
Diamond (AA),diamond/aa,1122,50,50
Diamond (AA),diamond/aa,1123,50,50
Diamond (AA),diamond/aa,1124,50,50
Diamond (AA),diamond/aa,1125,50,50
Diamond (AA),diamond/aa,1126,50,50
Diamond (AA),diamond/aa,1127,50,50
Diamond (AA),diamond/aa,1128,50,50
Diamond (AA),diamond/aa,1129,50,50
Diamond (AA),diamond/aa,1130,50,50
Diamond (AA),diamond/aa,1131,50,50
Diamond (AA),diamond/aa,1132,50,50
Diamond (AA),diamond/aa,1133,50,50
Diamond (AA),diamond/aa,1134,50,50
Diamond (AA),diamond/aa,1135,50,50
Diamond (AA),diamond/aa,1136,50,50
Diamond (AA),diamond/aa,1137,50,50
Diamond (AA),diamond/aa,1138,50,50
Diamond (AA),diamond/aa,1139,50,50
Diamond (AA),diamond/aa,1140,50,50
Diamond (AA),diamond/aa,1141,50,50
Diamond (AA),diamond/aa,1142,50,50
Diamond (AA),diamond/aa,1143,50,50
Diamond (AA),diamond/aa,1144,50,50
Diamond (AA),diamond/aa,1145,50,50
Diamond (AA),diamond/aa,1146,50,50
Diamond (AA),diamond/aa,1147,50,50
Diamond (AA),diamond/aa,1148,50,50
Diamond (AA),diamond/aa,1149,50,50
Diamond (AA),diamond/aa,1150,50,50
Diamond (AA),diamond/aa,1151,50,50
Diamond (AA),diamond/aa,1152,50,50
Diamond (AA),diamond/aa,1153,50,50
Diamond (AA),diamond/aa,1154,50,50
Diamond (AA),diamond/aa,1155,50,50
Diamond (AA),diamond/aa,1156,50,50
Diamond (AA),diamond/aa,1157,50,50
Diamond (AA),diamond/aa,1158,50,50
Diamond (AA),diamond/aa,1159,50,50
Diamond (AA),diamond/aa,1160,50,50
Diamond (AA),diamond/aa,1161,50,50
Diamond (AA),diamond/aa,1162,50,50
Diamond (AA),diamond/aa,1163,50,50
Diamond (AA),diamond/aa,1164,50,50
Diamond (AA),diamond/aa,1165,50,50
Diamond (AA),diamond/aa,1166,50,50
Diamond (AA),diamond/aa,1167,50,50
Diamond (AA),diamond/aa,1168,50,50
Diamond (AA),diamond/aa,1169,50,50
Diamond (AA),diamond/aa,1170,50,50
Diamond (AA),diamond/aa,1171,50,50
Diamond (AA),diamond/aa,1172,50,50
Diamond (AA),diamond/aa,1173,50,50
Diamond (AA),diamond/aa,1174,50,50
Diamond (AA),diamond/aa,1175,50,50
Diamond (AA),diamond/aa,1176,50,50
Diamond (AA),diamond/aa,1177,50,50
Diamond (AA),diamond/aa,1178,50,50
Diamond (AA),diamond/aa,1179,50,50
Diamond (AA),diamond/aa,1180,50,50
Diamond (AA),diamond/aa,1181,50,50
Diamond (AA),diamond/aa,1182,50,50
Diamond (AA),diamond/aa,1183,50,50
Diamond (AA),diamond/aa,1184,50,50
Diamond (AA),diamond/aa,1185,50,50
Diamond (AA),diamond/aa,1186,50,50
Diamond (AA),diamond/aa,1187,50,50
Diamond (AA),diamond/aa,1188,50,50
Diamond (AA),diamond/aa,1189,50,50
Diamond (AA),diamond/aa,1190,50,50
Diamond (AA),diamond/aa,1191,50,50
Diamond (AA),diamond/aa,1192,50,50
Diamond (AA),diamond/aa,1193,50,50
Diamond (AA),diamond/aa,1194,50,50
Diamond (AA),diamond/aa,1195,50,50
Diamond (AA),diamond/aa,1196,50,50
Diamond (AA),diamond/aa,1197,50,50
Diamond (AA),diamond/aa,1198,50,50
Diamond (AA),diamond/aa,1199,50,50
Diamond (AA),diamond/aa,1200,50,50
Diamond (AA),diamond/aa,1201,50,50
Diamond (AA),diamond/aa,1202,50,50
Diamond (AA),diamond/aa,1203,50,50
Diamond (AA),diamond/aa,1204,50,50
Diamond (AA),diamond/aa,1205,50,50
Diamond (AA),diamond/aa,1206,50,50
Diamond (AA),diamond/aa,1207,50,50
Diamond (AA),diamond/aa,1208,50,50
Diamond (AA),diamond/aa,1209,50,50
Diamond (AA),diamond/aa,1210,50,50
Diamond (AA),diamond/aa,1211,50,50
Diamond (AA),diamond/aa,1212,50,50
Diamond (AA),diamond/aa,1213,50,50
Diamond (AA),diamond/aa,1214,50,50
Diamond (AA),diamond/aa,1215,50,50
Diamond (AA),diamond/aa,1216,50,50
Diamond (AA),diamond/aa,1217,50,50
Diamond (AA),diamond/aa,1218,50,50
Diamond (AA),diamond/aa,1219,50,50
Diamond (AA),diamond/aa,1220,50,50
Diamond (AA),diamond/aa,1221,50,50
Diamond (AA),diamond/aa,1222,50,50
Diamond (AA),diamond/aa,1223,50,50
Diamond (AA),diamond/aa,1224,50,50
Diamond (AA),diamond/aa,1225,50,50
Diamond (AA),diamond/aa,1226,50,50
Diamond (AA),diamond/aa,1227,50,50
Diamond (AA),diamond/aa,1228,50,50
Diamond (AA),diamond/aa,1229,50,50
Diamond (AA),diamond/aa,1230,50,50
Diamond (AA),diamond/aa,1231,50,50
Diamond (AA),diamond/aa,1232,50,50
Diamond (AA),diamond/aa,1233,50,50
Diamond (AA),diamond/aa,1234,50,50
Diamond (AA),diamond/aa,1235,50,50
Diamond (AA),diamond/aa,1236,50,50
Diamond (AA),diamond/aa,1237,50,50
Diamond (AA),diamond/aa,1238,50,50
Diamond (AA),diamond/aa,1239,50,50
Diamond (AA),diamond/aa,1240,50,50
Diamond (AA),diamond/aa,1241,50,50
Diamond (AA),diamond/aa,1242,50,50
Diamond (AA),diamond/aa,1243,50,50
Diamond (AA),diamond/aa,1244,50,50
Diamond (AA),diamond/aa,1245,50,50
Diamond (AA),diamond/aa,1246,50,50
Diamond (AA),diamond/aa,1247,50,50
Diamond (AA),diamond/aa,1248,50,50
Diamond (AA),diamond/aa,1249,50,50
Diamond (AA),diamond/aa,1250,50,50
Diamond (AA),diamond/aa,1251,50,50
Diamond (AA),diamond/aa,1252,50,50
Diamond (AA),diamond/aa,1253,50,50
Diamond (AA),diamond/aa,1254,50,50
Diamond (AA),diamond/aa,1255,50,50
Diamond (AA),diamond/aa,1256,50,50
Diamond (AA),diamond/aa,1257,50,50
Diamond (AA),diamond/aa,1258,50,50
Diamond (AA),diamond/aa,1259,50,50
Diamond (AA),diamond/aa,1260,50,50
Diamond (AA),diamond/aa,1261,50,50
Diamond (AA),diamond/aa,1262,50,50
Diamond (AA),diamond/aa,1263,50,50
Diamond (AA),diamond/aa,1264,50,50
Diamond (AA),diamond/aa,1265,50,50
Diamond (AA),diamond/aa,1266,50,50
Diamond (AA),diamond/aa,1267,50,50
Diamond (AA),diamond/aa,1268,50,50
Diamond (AA),diamond/aa,1269,50,50
Diamond (AA),diamond/aa,1270,50,50
Diamond (AA),diamond/aa,1271,50,50
Diamond (AA),diamond/aa,1272,50,50
Diamond (AA),diamond/aa,1273,50,50
Diamond (AA),diamond/aa,1274,50,50
Diamond (AA),diamond/aa,1275,50,50
Diamond (AA),diamond/aa,1276,50,50
Diamond (AA),diamond/aa,1277,50,50
Diamond (AA),diamond/aa,1278,50,50
Diamond (AA),diamond/aa,1279,50,50
Diamond (AA),diamond/aa,1280,50,50
Diamond (AA),diamond/aa,1281,50,50
Diamond (AA),diamond/aa,1282,50,50
Diamond (AA),diamond/aa,1283,50,50
Diamond (AA),diamond/aa,1284,50,50
Diamond (AA),diamond/aa,1285,50,50
Diamond (AA),diamond/aa,1286,50,50
Diamond (AA),diamond/aa,1287,50,50
Diamond (AA),diamond/aa,1288,50,50
Diamond (AA),diamond/aa,1289,50,50
Diamond (AA),diamond/aa,1290,50,50
Diamond (AA),diamond/aa,1291,50,50
Diamond (AA),diamond/aa,1292,50,50
Diamond (AA),diamond/aa,1293,50,50
Diamond (AA),diamond/aa,1294,50,50
Diamond (AA),diamond/aa,1295,50,50
Diamond (AA),diamond/aa,1296,50,50
Diamond (AA),diamond/aa,1297,49,50
Diamond (AA),diamond/aa,1298,49,50
Diamond (AA),diamond/aa,1299,49,50
Diamond (AA),diamond/aa,1300,49,50
Diamond (AA),diamond/aa,1301,49,50
Diamond (AA),diamond/aa,1302,49,50
Diamond (AA),diamond/aa,1303,49,50
Diamond (AA),diamond/aa,1304,49,50
Diamond (AA),diamond/aa,1305,49,50
Diamond (AA),diamond/aa,1306,49,50
Diamond (AA),diamond/aa,1307,49,50
Diamond (AA),diamond/aa,1308,49,50
Diamond (AA),diamond/aa,1309,49,50
Diamond (AA),diamond/aa,1310,49,50
Diamond (AA),diamond/aa,1311,49,50
Diamond (AA),diamond/aa,1312,49,50
Diamond (AA),diamond/aa,1313,49,50
Diamond (AA),diamond/aa,1314,49,50
Diamond (AA),diamond/aa,1315,49,50
Diamond (AA),diamond/aa,1316,49,50
Diamond (AA),diamond/aa,1317,49,50
Diamond (AA),diamond/aa,1318,49,50
Diamond (AA),diamond/aa,1319,49,50
Diamond (AA),diamond/aa,1320,49,50
Diamond (AA),diamond/aa,1321,49,50
Diamond (AA),diamond/aa,1322,49,50
Diamond (AA),diamond/aa,1323,49,50
Diamond (AA),diamond/aa,1324,49,50
Diamond (AA),diamond/aa,1325,49,50
Diamond (AA),diamond/aa,1326,49,50
Diamond (AA),diamond/aa,1327,49,50
Diamond (AA),diamond/aa,1328,49,50
Diamond (AA),diamond/aa,1329,49,50
Diamond (AA),diamond/aa,1330,49,50
Diamond (AA),diamond/aa,1331,49,50
Diamond (AA),diamond/aa,1332,49,50
Diamond (AA),diamond/aa,1333,49,50
Diamond (AA),diamond/aa,1334,49,50
Diamond (AA),diamond/aa,1335,49,50
Diamond (AA),diamond/aa,1336,49,50
Diamond (AA),diamond/aa,1337,49,50
Diamond (AA),diamond/aa,1338,49,50
Diamond (AA),diamond/aa,1339,49,50
Diamond (AA),diamond/aa,1340,49,50
Diamond (AA),diamond/aa,1341,49,50
Diamond (AA),diamond/aa,1342,49,50
